product_id,product_name,category,sale_id,units_sold,price_per_unit,sale_date
PROD1051,Choice,Home,1747,2,13898,2025-05-17
PROD1051,Choice,Home,1847,7,23184,2025-05-18
PROD1052,Fast,Home,1017,7,54798,2024-04-16
PROD1052,Fast,Home,1069,9,2357,2024-11-18
PROD1052,Fast,Home,1182,10,24677,2024-10-04
PROD1052,Fast,Home,1323,1,64168,2023-09-30
PROD1052,Fast,Home,1458,2,62055,2023-12-31
PROD1052,Fast,Home,1625,6,50155,2023-07-14
PROD1052,Fast,Home,1647,8,28587,2025-06-27
PROD1052,Fast,Home,1718,4,55292,2023-07-25
PROD1052,Fast,Home,1740,5,64296,2024-11-07
PROD1052,Fast,Home,1871,3,58379,2023-07-16
PROD1053,Buy,Electronics,1018,2,13511,2023-07-28
PROD1053,Buy,Electronics,1062,6,64074,2024-12-16
PROD1053,Buy,Electronics,1226,9,25485,2023-10-03
PROD1053,Buy,Electronics,1318,2,10371,2025-02-05
PROD1053,Buy,Electronics,1414,7,61857,2025-06-17
PROD1053,Buy,Electronics,1520,6,41541,2023-11-15
PROD1053,Buy,Electronics,1609,5,28747,2023-07-20
PROD1053,Buy,Electronics,1630,1,55958,2024-02-25
PROD1053,Buy,Electronics,1638,8,2290,2024-03-02
PROD1053,Buy,Electronics,1644,2,15957,2025-03-24
PROD1053,Buy,Electronics,1710,1,65818,2025-06-30
PROD1053,Buy,Electronics,1990,4,3794,2023-10-31
PROD1054,Her,Toys,1144,9,58228,2023-12-12
PROD1054,Her,Toys,1489,5,36531,2024-10-15
PROD1054,Her,Toys,1537,2,27712,2025-03-01
PROD1054,Her,Toys,1600,9,37460,2025-03-25
PROD1054,Her,Toys,1767,10,47268,2024-06-06
PROD1054,Her,Toys,1815,4,19290,2024-07-05
PROD1055,Raise,Toys,1089,1,66495,2024-06-29
PROD1055,Raise,Toys,1122,3,12785,2025-03-02
PROD1055,Raise,Toys,1203,9,61271,2024-11-29
PROD1055,Raise,Toys,1205,3,10507,2025-05-22
PROD1055,Raise,Toys,1311,6,37099,2024-03-26
PROD1055,Raise,Toys,1336,4,34744,2025-02-18
PROD1055,Raise,Toys,1483,6,35187,2025-05-22
PROD1055,Raise,Toys,1534,7,38446,2024-01-20
PROD1055,Raise,Toys,1539,4,14557,2025-01-20
PROD1055,Raise,Toys,1570,3,53045,2025-01-26
PROD1055,Raise,Toys,1909,2,55957,2024-04-17
PROD1055,Raise,Toys,1923,1,20833,2024-08-13
PROD1055,Raise,Toys,1989,5,58654,2024-05-15
PROD1055,Raise,Toys,1993,10,49995,2025-05-24
PROD1056,Free,Toys,1004,7,37118,2023-11-25
PROD1056,Free,Toys,1045,1,26938,2024-08-29
PROD1056,Free,Toys,1127,2,46083,2024-09-22
PROD1056,Free,Toys,1178,7,59882,2025-01-21
PROD1056,Free,Toys,1179,8,48605,2025-04-17
PROD1056,Free,Toys,1239,3,27026,2023-12-16
PROD1056,Free,Toys,1306,10,43018,2024-09-10
PROD1056,Free,Toys,1724,2,46735,2024-08-24
PROD1056,Free,Toys,1741,7,703,2023-11-23
PROD1056,Free,Toys,1876,5,47893,2025-04-19
PROD1056,Free,Toys,1991,2,28779,2023-08-16
PROD1057,Memory,Clothing,1060,1,755,2025-06-01
PROD1057,Memory,Clothing,1094,8,5183,2024-03-13
PROD1057,Memory,Clothing,1351,6,29517,2024-09-29
PROD1057,Memory,Clothing,1574,4,15223,2024-08-05
PROD1057,Memory,Clothing,1655,2,22017,2025-04-25
PROD1057,Memory,Clothing,1892,2,46570,2024-08-17
PROD1057,Memory,Clothing,1961,10,1683,2023-11-26
PROD1058,Employee,Clothing,1001,10,18245,2024-09-25
PROD1058,Employee,Clothing,1044,10,2810,2024-02-12
PROD1058,Employee,Clothing,1053,4,58620,2025-01-07
PROD1058,Employee,Clothing,1132,4,13297,2025-03-06
PROD1058,Employee,Clothing,1481,9,68860,2023-11-04
PROD1058,Employee,Clothing,1613,4,35521,2023-09-08
PROD1058,Employee,Clothing,1636,1,26922,2025-05-07
PROD1058,Employee,Clothing,1732,8,25114,2024-02-16
PROD1058,Employee,Clothing,1762,5,12796,2023-11-08
PROD1058,Employee,Clothing,1775,8,31684,2025-05-21
PROD1058,Employee,Clothing,1827,8,26971,2023-07-04
PROD1058,Employee,Clothing,1916,3,5622,2023-11-06
PROD1058,Employee,Clothing,1930,5,26863,2024-12-08
PROD1059,General,Toys,1134,1,56183,2024-07-03
PROD1059,General,Toys,1308,5,65452,2025-01-31
PROD1059,General,Toys,1334,4,57832,2023-10-20
PROD1059,General,Toys,1363,10,18707,2025-02-21
PROD1059,General,Toys,1448,3,57654,2023-10-25
PROD1059,General,Toys,1772,2,22095,2024-07-15
PROD1059,General,Toys,1816,8,38358,2024-02-20
PROD1059,General,Toys,1855,3,38510,2024-08-26
PROD1059,General,Toys,1952,5,23610,2023-07-20
PROD1060,Your,Home,1021,3,16176,2025-04-12
PROD1060,Your,Home,1088,3,33786,2024-01-03
PROD1060,Your,Home,1104,8,25087,2024-01-17
PROD1060,Your,Home,1228,4,21851,2024-09-08
PROD1060,Your,Home,1230,6,7754,2025-02-19
PROD1060,Your,Home,1369,9,68982,2025-01-08
PROD1060,Your,Home,1470,9,14865,2024-03-21
PROD1060,Your,Home,1509,3,32634,2024-03-22
PROD1060,Your,Home,1526,3,31074,2023-10-13
PROD1060,Your,Home,1559,2,22914,2024-10-23
PROD1060,Your,Home,1657,3,68862,2025-05-04
PROD1060,Your,Home,1757,6,61004,2024-09-16
PROD1061,Agency,Toys,1285,4,3293,2024-04-12
PROD1061,Agency,Toys,1301,8,17450,2025-06-17
PROD1061,Agency,Toys,1305,5,7340,2025-06-05
PROD1061,Agency,Toys,1592,6,6905,2024-12-13
PROD1061,Agency,Toys,1632,6,18183,2023-08-28
PROD1061,Agency,Toys,1695,9,6788,2025-05-16
PROD1061,Agency,Toys,1979,5,48689,2025-03-15
PROD1062,Behavior,Electronics,1003,4,38671,2024-08-20
PROD1062,Behavior,Electronics,1009,4,17118,2024-07-30
PROD1062,Behavior,Electronics,1078,10,9853,2024-10-31
PROD1062,Behavior,Electronics,1333,8,20522,2024-03-14
PROD1062,Behavior,Electronics,1508,2,39021,2023-12-06
PROD1062,Behavior,Electronics,1514,4,16212,2024-11-27
PROD1062,Behavior,Electronics,1631,8,47245,2025-05-06
PROD1062,Behavior,Electronics,1717,4,23194,2025-06-23
PROD1062,Behavior,Electronics,1856,9,47008,2025-05-02
PROD1062,Behavior,Electronics,1973,4,22721,2023-07-02
PROD1063,Business,Clothing,1172,5,25061,2024-07-19
PROD1063,Business,Clothing,1268,1,47950,2023-12-07
PROD1063,Business,Clothing,1331,4,41422,2024-04-27
PROD1063,Business,Clothing,1517,8,21615,2025-04-08
PROD1063,Business,Clothing,1606,6,61389,2024-05-25
PROD1063,Business,Clothing,1651,7,38689,2024-06-11
PROD1063,Business,Clothing,1766,3,67351,2023-11-27
PROD1063,Business,Clothing,1774,10,36347,2024-09-17
PROD1063,Business,Clothing,1826,1,1394,2023-09-17
PROD1063,Business,Clothing,1907,3,53958,2025-05-02
PROD1063,Business,Clothing,1940,5,65656,2024-01-23
PROD1064,Energy,Toys,1023,10,27325,2025-03-07
PROD1064,Energy,Toys,1049,1,58989,2023-09-07
PROD1064,Energy,Toys,1160,4,12334,2023-12-14
PROD1064,Energy,Toys,1227,9,66200,2024-05-07
PROD1064,Energy,Toys,1350,1,1228,2024-01-18
PROD1064,Energy,Toys,1375,4,25879,2024-11-04
PROD1064,Energy,Toys,1451,9,46623,2024-05-02
PROD1064,Energy,Toys,1602,7,46489,2024-01-13
PROD1064,Energy,Toys,1756,3,47122,2025-04-22
PROD1064,Energy,Toys,1794,8,3454,2025-06-06
PROD1064,Energy,Toys,1806,7,64033,2023-12-21
PROD1064,Energy,Toys,1823,4,5345,2024-05-25
PROD1064,Energy,Toys,1943,5,9695,2024-11-19
PROD1064,Energy,Toys,1980,5,20893,2024-09-09
PROD1065,Bar,Electronics,1016,8,41341,2023-11-30
PROD1065,Bar,Electronics,1022,5,59734,2025-02-26
PROD1065,Bar,Electronics,1031,5,26895,2024-08-28
PROD1065,Bar,Electronics,1232,1,17033,2024-06-01
PROD1065,Bar,Electronics,1382,5,19210,2023-10-25
PROD1065,Bar,Electronics,1387,4,61956,2023-10-25
PROD1065,Bar,Electronics,1464,6,8989,2024-12-25
PROD1065,Bar,Electronics,1619,8,35604,2023-12-16
PROD1065,Bar,Electronics,1743,4,7107,2023-10-10
PROD1065,Bar,Electronics,1803,7,3312,2025-03-08
PROD1065,Bar,Electronics,1893,9,47733,2024-06-03
PROD1066,Little,Electronics,1273,5,29674,2025-03-19
PROD1066,Little,Electronics,1447,1,49836,2024-05-07
PROD1066,Little,Electronics,1720,5,1932,2024-10-12
PROD1066,Little,Electronics,1834,6,34787,2024-03-28
PROD1067,Yes,Toys,1171,5,9286,2024-04-06
PROD1067,Yes,Toys,1220,6,66971,2024-04-19
PROD1067,Yes,Toys,1256,3,18152,2024-08-16
PROD1067,Yes,Toys,1557,2,17320,2023-09-17
PROD1067,Yes,Toys,1674,10,68168,2024-11-15
PROD1067,Yes,Toys,1902,3,31991,2025-05-01
PROD1068,Quickly,Electronics,1112,4,51056,2024-06-10
PROD1068,Quickly,Electronics,1466,6,20015,2023-07-23
PROD1068,Quickly,Electronics,1885,6,29599,2024-10-07
PROD1068,Quickly,Electronics,1992,7,64406,2023-07-02
PROD1069,Defense,Home,1076,8,30555,2025-03-27
PROD1069,Defense,Home,1116,1,32842,2023-07-23
PROD1069,Defense,Home,1124,8,8585,2025-04-26
PROD1069,Defense,Home,1281,6,16701,2025-05-08
PROD1069,Defense,Home,1407,4,62601,2024-06-08
PROD1069,Defense,Home,1424,7,57173,2024-12-20
PROD1069,Defense,Home,1463,5,32809,2023-12-21
PROD1069,Defense,Home,1661,7,35273,2024-08-26
PROD1069,Defense,Home,1676,4,49246,2024-03-30
PROD1069,Defense,Home,1714,5,22258,2024-09-01
PROD1069,Defense,Home,1787,10,44219,2023-09-14
PROD1069,Defense,Home,1808,1,55580,2024-07-25
PROD1069,Defense,Home,1936,1,44771,2023-10-22
PROD1070,Hundred,Clothing,1319,9,6371,2025-06-03
PROD1070,Hundred,Clothing,1321,3,16429,2023-09-29
PROD1070,Hundred,Clothing,1389,4,52368,2024-12-25
PROD1070,Hundred,Clothing,1473,2,65238,2025-06-22
PROD1070,Hundred,Clothing,1499,10,45058,2025-02-27
PROD1070,Hundred,Clothing,1616,7,51570,2024-06-06
PROD1070,Hundred,Clothing,1669,7,42436,2024-01-31
PROD1070,Hundred,Clothing,1686,10,21512,2024-01-16
PROD1070,Hundred,Clothing,1705,8,15823,2024-03-20
PROD1070,Hundred,Clothing,1788,10,19350,2023-11-30
PROD1070,Hundred,Clothing,1887,5,61182,2024-03-02
PROD1071,Avoid,Electronics,1048,1,62264,2023-08-18
PROD1071,Avoid,Electronics,1050,3,32169,2023-07-07
PROD1071,Avoid,Electronics,1146,1,3093,2024-11-01
PROD1071,Avoid,Electronics,1266,1,22743,2024-07-09
PROD1071,Avoid,Electronics,1472,1,3908,2024-06-01
PROD1071,Avoid,Electronics,1478,10,46175,2025-01-12
PROD1071,Avoid,Electronics,1516,3,11840,2024-01-05
PROD1071,Avoid,Electronics,1553,1,13173,2023-09-08
PROD1071,Avoid,Electronics,1641,7,44529,2024-01-16
PROD1072,Reality,Electronics,1070,4,27908,2024-10-31
PROD1072,Reality,Electronics,1086,2,31306,2025-03-25
PROD1072,Reality,Electronics,1215,3,45611,2023-07-05
PROD1072,Reality,Electronics,1249,2,26209,2023-11-10
PROD1072,Reality,Electronics,1267,5,51939,2025-06-15
PROD1072,Reality,Electronics,1298,6,25771,2025-01-10
PROD1072,Reality,Electronics,1349,8,50181,2024-02-01
PROD1072,Reality,Electronics,1433,9,33000,2025-04-13
PROD1072,Reality,Electronics,1443,5,35273,2023-08-17
PROD1072,Reality,Electronics,1474,1,2985,2025-03-02
PROD1072,Reality,Electronics,1500,7,37984,2023-08-18
PROD1072,Reality,Electronics,1524,10,6160,2025-03-17
PROD1072,Reality,Electronics,1612,2,53153,2024-07-14
PROD1072,Reality,Electronics,1851,3,12883,2023-12-13
PROD1072,Reality,Electronics,1861,8,43489,2025-06-11
PROD1072,Reality,Electronics,1908,1,65558,2024-04-21
PROD1072,Reality,Electronics,1956,9,55401,2024-02-17
PROD1073,Red,Toys,1131,2,29838,2025-01-23
PROD1073,Red,Toys,1391,8,4921,2024-11-14
PROD1073,Red,Toys,1408,9,9928,2025-04-24
PROD1073,Red,Toys,1491,7,24572,2024-01-05
PROD1073,Red,Toys,1653,4,51278,2024-03-02
PROD1073,Red,Toys,1730,4,11874,2025-05-05
PROD1073,Red,Toys,1809,6,3474,2024-01-01
PROD1073,Red,Toys,1812,2,57897,2024-12-06
PROD1073,Red,Toys,1852,7,62025,2024-04-03
PROD1073,Red,Toys,1867,9,39398,2023-12-14
PROD1073,Red,Toys,1969,2,3990,2023-12-09
PROD1074,Environmental,Electronics,1002,7,52726,2025-06-09
PROD1074,Environmental,Electronics,1065,2,27736,2025-01-03
PROD1074,Environmental,Electronics,1130,3,69723,2024-04-04
PROD1074,Environmental,Electronics,1153,3,49365,2023-08-11
PROD1074,Environmental,Electronics,1580,10,4184,2024-06-23
PROD1074,Environmental,Electronics,1800,1,58862,2025-02-12
PROD1074,Environmental,Electronics,1998,9,30980,2024-03-14
PROD1075,Source,Clothing,1056,4,59373,2024-01-04
PROD1075,Source,Clothing,1074,6,57789,2025-02-07
PROD1075,Source,Clothing,1087,10,28160,2023-10-13
PROD1075,Source,Clothing,1090,4,39800,2024-10-28
PROD1075,Source,Clothing,1180,7,25317,2024-11-02
PROD1075,Source,Clothing,1190,2,48813,2023-12-10
PROD1075,Source,Clothing,1248,3,47538,2024-12-13
PROD1075,Source,Clothing,1258,5,51452,2025-06-23
PROD1075,Source,Clothing,1770,6,19528,2024-02-21
PROD1075,Source,Clothing,1896,7,35946,2024-10-28
PROD1075,Source,Clothing,1925,3,11604,2024-01-08
PROD1075,Source,Clothing,1958,6,5289,2024-02-04
PROD1076,Friend,Home,1010,4,64615,2024-10-28
PROD1076,Friend,Home,1020,3,27549,2023-09-15
PROD1076,Friend,Home,1233,6,7018,2024-09-02
PROD1076,Friend,Home,1241,1,40119,2024-03-08
PROD1076,Friend,Home,1511,7,32449,2025-05-03
PROD1076,Friend,Home,1558,7,28607,2024-09-06
PROD1076,Friend,Home,1560,8,36163,2024-06-21
PROD1076,Friend,Home,1704,10,49078,2023-08-06
PROD1076,Friend,Home,1769,10,38889,2023-09-09
PROD1076,Friend,Home,1779,4,49150,2024-07-29
PROD1076,Friend,Home,1793,9,46538,2025-03-27
PROD1077,Fine,Clothing,1113,8,42794,2023-09-25
PROD1077,Fine,Clothing,1135,4,58183,2024-10-20
PROD1077,Fine,Clothing,1143,5,68111,2025-02-28
PROD1077,Fine,Clothing,1149,6,24007,2024-09-18
PROD1077,Fine,Clothing,1159,10,51949,2024-07-22
PROD1077,Fine,Clothing,1209,6,35733,2023-09-17
PROD1077,Fine,Clothing,1287,10,23579,2024-11-19
PROD1077,Fine,Clothing,1293,9,57510,2024-09-30
PROD1077,Fine,Clothing,1296,10,16546,2023-08-08
PROD1077,Fine,Clothing,1310,2,6931,2024-04-09
PROD1077,Fine,Clothing,1365,2,67740,2024-03-30
PROD1077,Fine,Clothing,1392,4,62287,2024-10-15
PROD1077,Fine,Clothing,1824,3,59994,2024-06-09
PROD1077,Fine,Clothing,1843,3,65560,2024-10-21
PROD1077,Fine,Clothing,1895,1,33561,2024-09-19
PROD1078,Politics,Electronics,1025,3,31320,2023-12-24
PROD1078,Politics,Electronics,1040,9,21779,2024-01-15
PROD1078,Politics,Electronics,1348,6,33803,2025-01-10
PROD1078,Politics,Electronics,1395,8,44489,2024-09-24
PROD1078,Politics,Electronics,1623,8,25816,2023-10-22
PROD1078,Politics,Electronics,1733,4,26198,2024-06-06
PROD1078,Politics,Electronics,1783,9,30257,2023-10-03
PROD1078,Politics,Electronics,1865,9,23228,2025-03-26
PROD1078,Politics,Electronics,1890,5,13284,2024-06-29
PROD1079,Real,Electronics,1039,8,48668,2025-04-26
PROD1079,Real,Electronics,1097,10,32385,2024-06-03
PROD1079,Real,Electronics,1110,4,20290,2024-03-30
PROD1079,Real,Electronics,1162,10,26874,2024-02-21
PROD1079,Real,Electronics,1359,2,42503,2024-12-27
PROD1079,Real,Electronics,1405,9,17417,2025-02-20
PROD1079,Real,Electronics,1467,4,46901,2024-06-08
PROD1079,Real,Electronics,1535,4,22172,2024-08-25
PROD1079,Real,Electronics,1564,10,20172,2025-01-29
PROD1079,Real,Electronics,1622,6,60923,2024-03-05
PROD1079,Real,Electronics,1639,5,43849,2025-06-03
PROD1079,Real,Electronics,1959,3,42950,2024-07-02
PROD1079,Real,Electronics,1972,5,64389,2023-11-24
PROD1079,Real,Electronics,1997,6,10659,2025-06-08
PROD1080,Foreign,Electronics,1024,1,25740,2024-08-02
PROD1080,Foreign,Electronics,1066,5,32270,2024-12-16
PROD1080,Foreign,Electronics,1079,10,30546,2024-10-29
PROD1080,Foreign,Electronics,1133,6,55394,2025-03-10
PROD1080,Foreign,Electronics,1155,8,53147,2024-02-18
PROD1080,Foreign,Electronics,1240,2,57074,2023-09-07
PROD1080,Foreign,Electronics,1290,10,17755,2024-10-08
PROD1080,Foreign,Electronics,1346,9,51295,2025-06-27
PROD1080,Foreign,Electronics,1373,3,49818,2024-05-24
PROD1080,Foreign,Electronics,1427,9,66842,2024-02-03
PROD1080,Foreign,Electronics,1582,2,59511,2024-10-30
PROD1080,Foreign,Electronics,1604,3,44736,2024-10-20
PROD1080,Foreign,Electronics,1608,8,14920,2025-02-27
PROD1080,Foreign,Electronics,1814,9,14331,2024-01-10
PROD1081,Interesting,Electronics,1106,10,5035,2025-03-15
PROD1081,Interesting,Electronics,1152,2,5327,2024-07-09
PROD1081,Interesting,Electronics,1488,9,62002,2024-12-29
PROD1081,Interesting,Electronics,1618,5,55781,2024-09-09
PROD1081,Interesting,Electronics,1645,3,22732,2024-07-26
PROD1081,Interesting,Electronics,1789,6,42318,2024-09-11
PROD1081,Interesting,Electronics,1792,10,14703,2025-05-27
PROD1081,Interesting,Electronics,1850,5,26497,2025-03-03
PROD1081,Interesting,Electronics,1983,2,34370,2025-03-02
PROD1082,Question,Toys,1138,3,36371,2023-10-05
PROD1082,Question,Toys,1158,3,42357,2024-05-09
PROD1082,Question,Toys,1212,7,24029,2025-02-22
PROD1082,Question,Toys,1246,9,7571,2024-03-06
PROD1082,Question,Toys,1417,1,7769,2023-08-02
PROD1082,Question,Toys,1456,8,6649,2023-08-27
PROD1082,Question,Toys,1485,4,17870,2024-07-08
PROD1082,Question,Toys,1502,9,20442,2025-06-21
PROD1082,Question,Toys,1522,7,33995,2023-07-01
PROD1082,Question,Toys,1549,1,59308,2024-08-09
PROD1082,Question,Toys,1561,7,36910,2025-03-09
PROD1082,Question,Toys,1567,8,54769,2025-03-22
PROD1082,Question,Toys,1581,1,9565,2024-10-22
PROD1082,Question,Toys,1846,6,30488,2023-12-25
PROD1082,Question,Toys,1918,4,66473,2025-05-28
PROD1083,Suddenly,Home,1081,5,27549,2024-02-26
PROD1083,Suddenly,Home,1115,2,10154,2024-02-16
PROD1083,Suddenly,Home,1362,7,67754,2024-05-04
PROD1083,Suddenly,Home,1438,7,14349,2024-10-08
PROD1083,Suddenly,Home,1486,4,64613,2024-08-21
PROD1083,Suddenly,Home,1529,2,67055,2025-04-23
PROD1083,Suddenly,Home,1831,7,3464,2025-06-09
PROD1083,Suddenly,Home,1926,10,16906,2024-12-11
PROD1084,Price,Home,1166,4,36241,2024-10-17
PROD1084,Price,Home,1193,3,56887,2023-11-07
PROD1084,Price,Home,1199,5,54333,2024-10-13
PROD1084,Price,Home,1269,3,22177,2025-03-05
PROD1084,Price,Home,1286,1,52088,2023-09-13
PROD1084,Price,Home,1295,1,32540,2025-04-29
PROD1084,Price,Home,1328,3,69257,2024-12-10
PROD1084,Price,Home,1494,3,42732,2024-05-05
PROD1084,Price,Home,1538,5,33846,2024-12-27
PROD1084,Price,Home,1721,10,23063,2023-07-10
PROD1084,Price,Home,1801,2,31184,2025-06-05
PROD1084,Price,Home,1941,5,34522,2025-06-08
PROD1084,Price,Home,1954,10,31038,2024-04-16
PROD1085,Sense,Toys,1302,5,42122,2024-12-17
PROD1085,Sense,Toys,1335,5,52594,2023-10-09
PROD1085,Sense,Toys,1738,4,11403,2024-11-02
PROD1085,Sense,Toys,1752,10,60725,2025-04-22
PROD1085,Sense,Toys,1822,2,21730,2024-11-16
PROD1086,Beat,Electronics,1051,3,12262,2025-03-04
PROD1086,Beat,Electronics,1168,5,60518,2024-08-25
PROD1086,Beat,Electronics,1377,5,34010,2024-05-11
PROD1086,Beat,Electronics,1429,1,46962,2023-11-06
PROD1086,Beat,Electronics,1781,9,34656,2025-06-26
PROD1086,Beat,Electronics,1968,8,24436,2024-07-13
PROD1087,Arm,Electronics,1222,6,33707,2024-10-30
PROD1087,Arm,Electronics,1338,3,38414,2024-03-09
PROD1087,Arm,Electronics,1404,10,63642,2024-01-27
PROD1087,Arm,Electronics,1544,2,66767,2024-11-24
PROD1087,Arm,Electronics,1677,4,21451,2023-08-03
PROD1087,Arm,Electronics,1761,5,66088,2024-06-24
PROD1087,Arm,Electronics,1931,3,32416,2024-04-21
PROD1088,Food,Home,1061,6,54989,2024-09-29
PROD1088,Food,Home,1073,9,7962,2024-05-28
PROD1088,Food,Home,1099,1,5773,2024-10-04
PROD1088,Food,Home,1204,2,43355,2025-04-10
PROD1088,Food,Home,1437,9,54130,2024-01-09
PROD1088,Food,Home,1527,1,9467,2024-07-07
PROD1088,Food,Home,1773,8,46957,2024-03-11
PROD1089,Network,Electronics,1118,2,25744,2024-06-28
PROD1089,Network,Electronics,1145,10,33552,2025-04-22
PROD1089,Network,Electronics,1157,9,65677,2023-10-15
PROD1089,Network,Electronics,1247,4,46059,2024-02-10
PROD1089,Network,Electronics,1398,2,52091,2025-04-08
PROD1089,Network,Electronics,1479,7,38905,2024-03-14
PROD1089,Network,Electronics,1552,7,61244,2024-09-02
PROD1089,Network,Electronics,1921,6,38332,2025-02-22
PROD1090,Present,Clothing,1007,4,22292,2024-04-04
PROD1090,Present,Clothing,1121,1,15890,2023-11-24
PROD1090,Present,Clothing,1340,1,29539,2025-03-08
PROD1090,Present,Clothing,1423,10,22618,2025-05-14
PROD1090,Present,Clothing,1591,4,36899,2024-02-19
PROD1090,Present,Clothing,1666,6,42649,2024-06-16
PROD1090,Present,Clothing,1780,3,55367,2023-09-21
PROD1090,Present,Clothing,1805,6,34775,2024-10-26
PROD1090,Present,Clothing,1829,6,11220,2023-11-19
PROD1090,Present,Clothing,1905,7,27518,2023-07-01
PROD1090,Present,Clothing,1944,2,50850,2024-03-22
PROD1091,Off,Electronics,1105,9,18654,2025-06-03
PROD1091,Off,Electronics,1194,3,47607,2023-10-27
PROD1091,Off,Electronics,1366,9,13845,2024-11-11
PROD1091,Off,Electronics,1422,9,51102,2024-11-11
PROD1091,Off,Electronics,1513,3,14657,2025-01-01
PROD1091,Off,Electronics,1518,4,69626,2023-11-27
PROD1091,Off,Electronics,1569,10,31410,2024-09-05
PROD1091,Off,Electronics,1786,7,48344,2024-08-18
PROD1091,Off,Electronics,1874,7,12945,2025-03-28
PROD1091,Off,Electronics,1888,2,13865,2023-07-16
PROD1092,Majority,Clothing,1107,1,4405,2025-05-11
PROD1092,Majority,Clothing,1129,8,48791,2023-12-13
PROD1092,Majority,Clothing,1303,5,49529,2024-06-16
PROD1092,Majority,Clothing,1315,6,31658,2024-11-25
PROD1092,Majority,Clothing,1528,8,45221,2023-10-03
PROD1092,Majority,Clothing,1596,5,18529,2024-08-05
PROD1092,Majority,Clothing,1611,1,61350,2024-09-14
PROD1092,Majority,Clothing,1629,3,63212,2025-04-28
PROD1092,Majority,Clothing,1751,7,49830,2025-02-11
PROD1093,City,Toys,1083,7,24678,2023-08-12
PROD1093,City,Toys,1085,3,47006,2024-05-10
PROD1093,City,Toys,1093,1,39816,2025-01-19
PROD1093,City,Toys,1119,8,63387,2024-01-28
PROD1093,City,Toys,1183,1,64849,2025-06-17
PROD1093,City,Toys,1206,7,47495,2024-07-05
PROD1093,City,Toys,1221,8,56389,2025-06-12
PROD1093,City,Toys,1272,2,62308,2023-09-24
PROD1093,City,Toys,1280,6,53493,2024-09-11
PROD1093,City,Toys,1330,3,41134,2024-08-28
PROD1093,City,Toys,1372,2,52212,2024-08-09
PROD1093,City,Toys,1397,10,53720,2025-05-28
PROD1093,City,Toys,1413,7,56654,2023-08-19
PROD1093,City,Toys,1421,2,24877,2025-06-14
PROD1093,City,Toys,1435,6,51805,2023-09-09
PROD1093,City,Toys,1496,1,29861,2023-11-24
PROD1093,City,Toys,1566,7,928,2024-10-11
PROD1093,City,Toys,1745,1,31530,2025-04-04
PROD1093,City,Toys,1844,9,5924,2024-03-12
PROD1093,City,Toys,1949,6,63387,2024-12-14
PROD1094,Seven,Home,1148,2,40851,2024-05-04
PROD1094,Seven,Home,1170,3,21106,2024-09-13
PROD1094,Seven,Home,1196,4,20645,2023-12-27
PROD1094,Seven,Home,1378,8,65077,2024-07-23
PROD1094,Seven,Home,1384,4,44953,2024-07-04
PROD1094,Seven,Home,1393,3,24436,2025-06-21
PROD1094,Seven,Home,1406,9,53166,2025-01-21
PROD1094,Seven,Home,1532,1,34552,2024-12-22
PROD1094,Seven,Home,1620,9,41360,2023-07-29
PROD1094,Seven,Home,1659,1,28140,2024-01-14
PROD1094,Seven,Home,1679,6,32170,2024-01-06
PROD1094,Seven,Home,1901,8,8535,2025-06-02
PROD1095,Discover,Home,1034,6,9040,2024-06-09
PROD1095,Discover,Home,1063,8,63663,2025-06-07
PROD1095,Discover,Home,1214,1,9496,2023-12-16
PROD1095,Discover,Home,1289,2,60180,2024-06-12
PROD1095,Discover,Home,1637,8,36378,2023-12-22
PROD1095,Discover,Home,1970,4,9296,2025-03-24
PROD1096,Great,Electronics,1176,7,50612,2025-05-18
PROD1096,Great,Electronics,1208,5,2324,2025-03-06
PROD1096,Great,Electronics,1270,3,8166,2025-06-09
PROD1096,Great,Electronics,1332,6,49267,2024-02-12
PROD1096,Great,Electronics,1344,9,22298,2024-11-16
PROD1096,Great,Electronics,1550,5,68534,2025-02-01
PROD1096,Great,Electronics,1588,4,29641,2025-06-07
PROD1096,Great,Electronics,1589,2,24558,2024-03-31
PROD1096,Great,Electronics,1662,2,57761,2023-08-17
PROD1096,Great,Electronics,1671,6,6066,2025-02-21
PROD1096,Great,Electronics,1728,5,48646,2024-06-28
PROD1096,Great,Electronics,1764,6,62568,2024-04-20
PROD1096,Great,Electronics,1881,4,4097,2025-01-09
PROD1096,Great,Electronics,1910,2,15255,2025-01-15
PROD1096,Great,Electronics,1920,7,37523,2025-01-21
PROD1097,Parent,Toys,1014,2,56799,2023-10-27
PROD1097,Parent,Toys,1064,5,7308,2025-03-26
PROD1097,Parent,Toys,1244,8,2713,2024-07-08
PROD1097,Parent,Toys,1279,6,32119,2023-07-05
PROD1097,Parent,Toys,1326,6,47856,2023-10-23
PROD1097,Parent,Toys,1354,9,66536,2024-05-17
PROD1097,Parent,Toys,1383,10,11850,2024-07-01
PROD1097,Parent,Toys,1396,3,2548,2025-05-19
PROD1097,Parent,Toys,1412,9,3919,2023-09-29
PROD1097,Parent,Toys,1551,3,65830,2024-01-11
PROD1097,Parent,Toys,1776,8,5700,2024-09-16
PROD1097,Parent,Toys,1971,4,3451,2023-12-23
PROD1097,Parent,Toys,1974,8,41585,2023-11-07
